citations
Circ Genom Precis Med. 2018;11:e002316. DOI: 10.1161/CIRCGEN.118.002316
Colorectal Cancer Stratification in the Routine Clinical Pathway: A District General Hospital Experience
"Wedden S, Miller K, Frayling IM, Thomas T, Chefani A, Miller K, Hamblin A, Taylor JC, D'Arrigo C."
"Somatic POLE exonuclease domain mutations are early events in sporadic endometrial and colorectal carcinogenesis, determining driver mutational landscape, clonal neoantigen burden and immune response"
"Temko D, Van Gool IC, Rayner E, Glaire M, Makino S, Brown M, Chegwidden L, Palles C, Depreeuw J, Beggs A et al."
"A homozygous variant disrupting the PIGH start-codon is associated with developmental delay, epilepsy, and microcephaly"
Human mutation 39(6):822-826 Jun 2018
"Marion Lenglet, Florence Robriquet, Klaus Schwarz, Carme Camps, Anne Couturier, David Hoogewijs, Alexandre Buffet, Samantha JL. Knight, Sophie Gad, Sophie Couvé, Franck Chesnel, et al."
Blood 2018 :blood-2018-03-838235; doi: https://doi.org/10.1182/blood-2018-03-838235
"Anna Schuh, Helene Dreau, Samantha JL Knight, Kate Ridout, Tuba Mizani, Dimitris Vavoulis, Richard Colling, Pavlos Antoniou, Erika M Kvikstad, Melissa M Pentony, Angela Hamblin, et al."
Mutation burden and other molecular markers of prognosis in the QUASAR2 clinical trial of colorectal cancer treated with curative intent
"Domingo E, Kerr DJ, Kerr R, Taylor J, Tomlinson I, Church DN"
Lancet Gastroenterology and Hepatology 2018-04-04 2468-1253 pubs:831869
"Church DN, Rayner E, Glaire M, Brown MW, Cerundolo E, Rei M, Ahmed A, SChuh A, Taylor J"
Views of rare disease participants in a UK whole-genome sequencing study towards secondary findings: a qualitative study
"Ormondroyd E, Watkins H, Mackley MP, Blair E, Taylor JC, Parker M"
"A Novel Strategy Combining Array-CGH, Whole-exome Sequencing and In Utero Electroporation in Rodents to Identify Causative Genes for Brain Malformations"
"Valerio Conti, Aurelie Carabalona, Emilie Pallesi-Pocachard, Richard J. Leventer, Fabienne Schaller, Elena Parrini, Agathe A. Deparis, Françoise Watrin, Emmanuelle Buhler, Francesca Novara, et al."
A high throughput screen for active human transposable elements
"Erika M. Kvikstad, Paolo Piazza, Jenny C. Taylor and Gerton Lunter"
"Clinical whole-genome sequencing from routine formalin-fixed, paraffin-embedded specimens: pilot study for the 100,000 Genomes Project"
"Pauline Robbe MSc, Niko Popitsch PhD, Samantha J L Knight PhD, FRCPath, Pavlos Antoniou PhD, Jennifer Becq PhD, Miao He PhD, Alexander Kanapin PhD, Anastasia Samsonova PhD, et al."
Genetics in Medicine doi:10.1038/gim.2017.241
"Katharina Schwarze BSc, MA, James Buchanan MA, DPhil, Jenny C Taylor MA, DPhil & Sarah Wordsworth MSc, PhD"
Genetics in Medicine doi:10.1038/gim.2017.247
"Value in Health, Vol 21, Supp1, May 2018, Page S100 https://doi.org/10.1016/j.jval.2018.04.677"
Autosomal recessive Noonan syndrome associated with biallelic LZTR1 variants
"Jennifer J Johnston PhD, Jasper J van der Smagt MD, Jill A Rosenfeld MS, Alistair T Pagnamenta PhD, Abdulrahman Alswaid MD, Eva H Baker MD, PhD, Edward Blair BMSc, et al."
Genet Med doi:10.1038/gim.2017.249
"""Not pathogenic until proven otherwise"": perspectives of UK clinical genomics professionals toward secondary findings in context of a Genomic Medicine Multidisciplinary Team and the 100,000 Genomes Project"
Genet Med. 2018 Mar;20(3):320-328. doi: 10.1038/gim.2017.157. Epub 2017 Oct 26.
A point mutation in the ion conduction pore of AMPA receptor GRIA3 causes dramatically perturbed sleep patterns as well as intellectual disability
"Human Molecular Genetics, Volume 26, Issue 20, 15 October 2017, Pages 3869– 3882, https://doi.org/10.1093/hmg/ddx270"
"Anthony Cutts, Oliver Venn, Alexander Dilthey, Avinash Gupta, Dimitris Vavoulis, Helene Dreau, Mark Middleton, Gil McVean, Jenny C. Taylor & Anna Schuh"
"npj Genomic Medicine 2, Article number: 25(2017) doi:10.1038/s41525-017-0030-7"
"Colin Mitchell, Corrette Ploem, Victoria Chico, Elizabeth Ormondroyd, Alison Hall, Susan Wallace, Michael Fay, Deirdre Goodwin, Jessica Bell, Simon Phillips, Jenny C. Taylor, Raoul Hennekam, Jane Kaye"
"Medical Law International. 2017, Vol. 17(3) 158–182. DOI: 10.1177/0968533217721966"
"James Buchanan, Sarah Wordsworth; Ruth Clifford; Pauline Robbe; Jenny C Taylor; Anna Schuh; Samantha JL Knight"
PharmacoEconomics. 31 Jul 2017. doi: 10.1007/s40273-017-0519-z
"Burns A, Alsolami R, Becq J, Timbs A, Bruce D, Robbe P, Vavoulis D, Cabes M, Dreau H, Taylor J, Knight SJL, Mansson R, Bentley D, Beekman R, Martín-Subero JI, Campo E, et al."
Leukemia. 2017 Jun 6. doi: 10.1038/leu.2017.177. [Epub ahead of print]
"Vavoulis DV, Taylor JC, Schuh A"
Bioinformatics. 2017 May 31. doi: 10.1093/bioinformatics/btx355. [Epub ahead of print]
"Purshouse K, Schuh A, Fairfax BP, Knight S, Antoniou P, Dreau H, Popitsch N, Gatter K, Roberts I, Browning L, Traill Z, Kerr D, Verrill C, Tuthill M, Taylor JC*, Protheroe A*"
Cold Spring Harb Mol Case Stud. 2017 May;3(3):a001362. doi: 10.1101/mcs.a001362
Analysis of exome data for 4293 trios suggests GPI-anchor biogenesis defects are a rare cause of developmental disorders
Eur J Hum Genet. 2017 Mar 22. doi: 10.1038/ejhg.2017.32. [Epub ahead of print]
Insights from early experience of a Rare Disease Genomic Medicine Multidisciplinary Team: a qualitative study
"Ormondroyd E, Mackley MP, Blair E, Craft J, Knight JC, Taylor J, Taylor JC, Wilkie AO, Watkins H"
Eur J Hum Genet. 2017 Mar 22. doi: 10.1038/ejhg.2017.37. [Epub ahead of print]
Clinical applicability and cost of a 46-gene panel for genomic analysis of solid tumours: Retrospective validation and prospective audit in the UK National Health Service
"PLOS Medicine | DOI:10.1371/journal.pmed.1002230 February 14, 2017"
Identifying High-Risk CLL to Predict Early Relapse after FCR Based Treatment Using Whole Genome Sequencing: First Results from the Genomics England CLL Pilot
"Pauline Robbe, Kate Ridout, Jennifer Becq, Miao He, Ruth Clifford, Reem Alsolami, Adam Burns, Samantha JL Knight, Melanie Oates, Dena Howard, Andrew R. Pettitt, Augusto Rendon, et al."
Diagnostic value of exome and whole genome sequencing in craniosynostosis
"Miller KA, Twigg SR, McGowan SJ, Phipps JM, Fenwick AL, Johnson D, Wall SA, Noons P, Rees KE, Tidey EA, Craft J, Taylor J, Taylor JC, Goos JA, Swagemakers SM, Mathijssen IM, et al."
Mutations in the HECT domain of NEDD4L lead to AKT-mTOR pathway deregulation and cause periventricular nodular heterotopia
Nat Genet. 2016 Nov;48(11):1349-1358. doi: 10.1038/ng.3676. Epub 2016 Oct 3
Targeted Next-Generation Sequencing of Plasma DNA from Cancer Patients: Factors Influencing Consistency with Tumour DNA and Prospective Investigation of Its Utility for Diagnosis
"PLOS ONE | DOI:10.1371/journal.pone.0162809 September 14, 2016"
Gene panel sequencing improves the diagnostic work-up of patients with idiopathic erythrocytosis and identifies new mutations
Haematologica September 2016: haematol.2016.144063; Doi:10.3324/haematol.2016.144063
"Combination of Whole Genome Sequencing, Linkage and Functional Studies Implicates a Missense Mutation in Titin as a Cause of Autosomal Dominant Cardiomyopathy with Features of Left Ventricular Non-Compaction"
"Circulation. Cardiovascular Genetics [2016, 9(5):426-435] Doi: 10.1161/CIRCGENETICS.116.001431"
ReliableGenome: annotation of genomic regions with high/low variant calling concordance
"Bioinformatics 2016, 1–6 doi: 10.1093/bioinformatics/btw587 Advance Access Publication Date: 7 September 2016"
"Roddy Walsh BSc, MSc, Kate L. Thomson BSc, FRCPath, James S. Ware PhD, MRCP, Birgit H. Funke PhD, FACMG, Jessica Woodley BSc, Karen J. McGuire BSc, Francesco Mazzarotto BSc, MSc, et al."
Genetics in Medicine 2016 Submitted 22 March 2016; accepted 10 May 2016; advance online publication 17 August 2016. doi:10.1038/gim.2016.90
Autosomal dominant osteopetrosis associated with renal tubular acidosis is due to a CLCN7 mutation
Am J Med Genet A. 2016 Aug 19. doi: 10.1002/ajmg.a.37755.PMID: 27540713 [Epub ahead of print]
"Alistair T. Pagnamenta, Malcolm F. Howard, Samantha J. L. Knight, David A. Keays, Gerardine Quaghebeur, Jenny C. Taylor* & Usha Kini*"
Clin Case Rep.. 2016 Aug 23;4(10):952-956. eCollection 2016. doi: 10.1002/ccr3.663
TBC1D24 genotype-phenotype correlation: Epilepsies and other neurologic features
"Balestrini S, Milh M, Castiglioni C, Lüthy K, Finelli MJ, Verstreken P, Cardon A, Stražišar BG, Holder JL Jr, Lesca G, Mancardi MM, Poulat AL, Repetto GM, Banka S, Bilo L, Birkeland LE, Bosch F, et al."
"A Recurrent Mosaic Mutation in SMO, Encoding the Hedgehog Signal Transducer Smoothened, Is the Major Cause of Curry-Jones Syndrome"
"Twigg SR, Hufnagel RB, Miller KA, Zhou Y, McGowan SJ, Taylor J, Craft J, Taylor JC, Santoro SL, Huang T, Hopkin RJ, Brady AF, Clayton-Smith J, Clericuzio CL, Grange DK, Groesser L, et al."
Am J Hum Genet. 2016 Jun 2;98(6):1256-65. doi: 10.1016/j.ajhg.2016.04.007. Epub 2016 May 26.
De Novo Mutations in DENR Disrupt Neuronal Development and Link Congenital Neurological Disorders to Faulty mRNA Translation Re-initiation
"Haas MA, Ngo L, Li SS, Schleich S, Qu Z, Vanyai HK, Cullen HD, Cardona-Alberich A,Gladwyn-Ng IE, Pagnamenta AT, Taylor JC, Stewart H, Kini U, Duncan KE, Teleman AA,Keays DA, Heng JI"
Cell Rep. 2016 Jun 7;15(10):2251-65. doi: 10.1016/j.celrep.2016.04.090. Epub 2016 May 26
"Baig S, Veeranna V, Bolton S, Edwards N, Tomlinson JW, Manolopoulos K, Moran J, Steeds RP, Geberhiwot T. Treatment with PBI-4050 in patients with Alström syndrome: study protocol for a phase 2, single-Centre, single-arm, open-label trial. BMC Endocr Disord. 2018;18(1):88"
"Rayner JJ, Abdesselam I, Peterzan MA, Akoumianakis I, Akawi N, Antoniades C, Tomlinson JW, Neubauer S, Rider OJ. Very low calorie diets are associated with transient ventricular impairment before reversal of diastolic dysfunction in obesity. Int J Obes (Lond). 2018 [Epub ahead of print]"
"Low WS, Cornfield T, Charlton CA, Tomlinson JW, Hodson L. Sex Differences in Hepatic De Novo Lipogenesis with Acute Fructose Feeding. Nutrients. 2018 Sep 7;10(9). pii: E1263"
"Bunte K, Smith DJ, Chappell MJ, Hassan-Smith ZK, Tomlinson JW, Arlt W, Tiňo P. Learning pharmacokinetic models for in vivo glucocorticoid activation. J Theor Biol. 2018 Oct 14;455:222-231"
"Calanchini M, Moolla A, Tomlinson JW, Cobbold JF, Grossman A, Fabbri A, Turner HE. Liver biochemical abnormalities in Turner syndrome: A comprehensive characterization of an adult population. Clin Endocrinol (Oxf). 2018 Nov;89(5):667-676"
"Pofi R, Feliciano C, Sbardella E, Argese N, Woods CP, Grossman AB, Jafar-Mohammadi B, Gleeson H, Lenzi A, Isidori AM, Tomlinson JW.The Short Synacthen (Corticotropin) Test Can Be Used to Predict Recovery of Hypothalamo-Pituitary-Adrenal Axis Function. J Clin Endocrinol Metab. 2018 Aug 1;103(8):3050-3059"
"Marjot T, Sbardella E, Moolla A, Hazlehurst JM, Tan GD, Ainsworth M, Cobbold JFL, Tomlinson JW. Prevalence and severity of non-alcoholic fatty liver disease are underestimated in clinical practice: impact of a dedicated screening approach at a large university teaching hospital. Diabet Med. 2018;35(1):89-98"
"Sheridan DA, Aithal G, Alazawi W, Allison M, Anstee Q, Cobbold J, Khan S, Fowell A, McPherson S, Newsome PN, Oben J, Tomlinson JW, Tsochatzis E. Care standards for non-alcoholic fatty liver disease in the United Kingdom 2016: a cross-sectional survey. Frontline Gastroenterol. 2017 Oct;8(4):252-259"
"O'Reilly MW, Kempegowda P, Walsh M, Taylor AE, Manolopoulos KN, Allwood JW, Semple RK, Hebenstreit D, Dunn WB, Tomlinson JW§, Arlt W§. AKR1C3-mediated adipose androgen generation drives lipotoxicity in women with polycystic ovary syndrome. J Clin Endocrinol Metab. 2017; 102:3327-39 (§ Joint senior author)."
"Arlt W, Lang K, Sitch AJ, Dietz AS, Rhayem Y, Bancos I, Feuchtinger A, Chortis V, Gilligan LC, Ludwig P, Riester A, Asbach E, Hughes BA, O'Neil DM, Bidlingmaier M, Tomlinson JW, Hassan-Smith ZK, Rees DA, Adolf C, Hahner S, Quinkler M, Dekkers T, Deinum J, Biehl M, Keevil BG, Shackleton CHL, Deeks JJ, Walch AK, Beuschlein F, Reincke M. Steroid metabolome analysis reveals prevalent glucocorticoid excess in primary aldosteronism. JCI Insight. 2017;2(8). pii: 93136."
"Doig CL, Fletcher RS, Morgan SA, McCabe EL, Larner DP, Tomlinson JW, Stewart PM, Philp A, Lavery GG. 11β-HSD1 Modulates the Set Point of Brown Adipose Tissue Response to Glucocorticoids in Male Mice. Endocrinology. 2017;158(6):1964-1976"
"Manolopoulos KN, O'Reilly MW, Bujalska IJ, Tomlinson JW§, Arlt W§. Acute Hypercortisolemia Exerts Depot-Specific Effects on Abdominal and Femoral Adipose Tissue Function.  J Clin Endocrinol Metab. 2017;102(4):1091-1101. (§ Joint senior author)"
"Jones CM, Mallappa A, Reisch N, Nikolaou N, Krone N, Hughes BA, O'Neil DM, Whitaker MJ, Tomlinson JW, Storbeck KH, Merke DP, Ross RJ, Arlt W. Modified-Release and Conventional Glucocorticoids and Diurnal Androgen Excretion in Congenital Adrenal Hyperplasia. J Clin Endocrinol Metab. 2017;102(6):1797-1806"
"Sbardella E, Isidori AM, Woods CP, Argese N, Tomlinson JW, Shine B, Jafar-Mohammadi B, Grossman AB. Baseline morning cortisol level as a predictor of pituitary-adrenal reserve: a comparison across three assays. Clin Endocrinol (Oxf). 2017;86(2):177-184"
"Nikolaou N, Green CJ, Gunn PJ, Hodson L§, Tomlinson JW§. Optimizing human hepatocyte models for metabolic phenotype and function: effects of treatment with dimethyl sulfoxide (DMSO). Physiol Rep. 2016;4(21). pii: e12944. (§ Joint senior author)"
"Rogers SL, Hughes BA, Tomlinson JW§, Blissett J§. Cortisol metabolism, postnatal depression and weight changes in the first 12 months postpartum. Clin Endocrinol (Oxf). 2016;85(6):881-890. (§ Joint senior author)"
"Crowley RK, O'Reilly MW, Bujalska IJ, Hassan-Smith ZK, Hazlehurst JM, Foucault DR, Stewart PM, Tomlinson JW. SFRP2 Is Associated with Increased Adiposity and VEGF Expression. PLoS One. 2016;11(9):e0163777"
"Gathercole LL, Hazlehurst JM, Armstrong MJ, Crowley R, Boocock S, O'Reilly MW, Round M, Brown R, Bolton S, Cramb R, Newsome PN, Semple RK, Paisey R, Tomlinson JW§, Geberhiwot T§. Advanced non-alcoholic fatty liver disease and adipose tissue fibrosis in patients with Alström syndrome. Liver Int. 2016;36(11):1704-1712. (§ Joint senior author)"
"Hazlehurst JM, Oprescu AI, Nikolaou N, Di Guida R, Grinbergs AE, Davies NP, Flintham RB, Armstrong MJ, Taylor AE, Hughes BA, Yu J, Hodson L, Dunn WB,Tomlinson JW. Dual-5α-Reductase Inhibition Promotes Hepatic Lipid Accumulation in Man. J Clin Endocrinol Metab. 2016;101(1):103-13"
"ArmstrongMJ, GauntP, AithalGP, BartonD, HullD, ParkerR, HazlehurstJM, GuoK, AboudaG, AldersleyM, StockenD, GoughSC, TomlinsonJW, BrownRM, HübscherSG, NewsomePN. Liraglutide efficacy and action in non-alcoholic steatophepatitis (LEAN): A multi-centre, Double-blind, randomised, placebo-controlled phase II trial. Lancet 2016; 13;387(10019):679-90"
"ArmstrongMJ, HullD, GuoK, BartonD, HazlehurstJM, GathercoleLL, NasiriM,  YuJ, GoughSC, NewsomePN, TomlinsonJW. Glucagon-like peptide 1 decreases lipotoxicity in non-alcoholic steatophepatitis. Journal of Hepatology 2016; 64(2):399-408"
"FizpatrickJM, BiswasJ, EdgeworthJD, IslamJ, JenkinsN, LaveryA, MelzerM, Morris-JonesS, NsutebuE, PillayD, PinkF, PriceJR, ScarboroughM, ThwaitesGE, TilleyR, Walker AS, Llewelyn MJon behalf of the United Kingdom Clinical Infection Research Group. Gram-negative bacteremia; a multi-centre prospective evaluation of empiric antibiotic therapy and outcome in English acute hospitals. Clin Micro Inf 2016;22(3):244-51."
"Didelot X, Walker AS, Peto AS, Crook DW, Wilson DJ. Within-host evolution of bacterial pathogens. Nat Reviews Micro 2016;14(3):150-162."
"Quan TP, Fawcett NJ, Wrightson JM, Finney J, Wyllie D, Jones N, Jeffery K, Shine B, Clarke L, Crook D, Walker AS*, Peto TEA*, on behalf of the Infections in Oxfordshire Research Database (IORD). Increasing burden of community-acquired pneumonia leading to hospitalisation, 1998-2014. Thorax 2016;71(6):535-42."
"Earle SG, Wu C-H, Charlesworth J, Stoesser N, Gordon NC, Walker TM, Spencer CCA, Iqbal Z, Clifton DA, Hopkins KL, Woodford N, Smith EG, Ismail N, Llewelyn MJ, Peto TE, Crook DW, McVean G, Walker AS, Wilson DJ. Identifying lineage effects when controlling for population structure improves power in bacterial association studies. Nature Microbiology 2016;1:16041. doi: 10.1038/nmicrobiol.2016.41."
"Sheppard AE, Stoesser N, Sebra R, Kasarskis A, Anson L, Walker AS, Peto TE, Crook DW, Mathers AJ. Complete Genome Sequence of KPC-producing Klebsiella pneumoniae strain CAV1193. Genome Announcement 2016;4(1):e01649-15."
"Sheppard AE, Vaughan A, Jones N, Turner P, the Modernising Medical Microbiology (MMM) Informatics Group, Walker AS, Berkley JA, Crook DW, Seale AC. Capsular typing method for Streptococcus agalactiae using whole genome sequence data. J Clin Micro 2016;54(5):1388-90."
"Stoesser N, Sheppard AE, Pankhurst L, de Maio N, Moore CE, Sebra R, Turner P, Anson LW, Kasarskis A, Batty EM, Kos V, Wilson DJ, Wyllie D, Sokurenko E, Manges AR, Johnson TJ, Price LB, Peto TEA, Johnson JR, Didelot X, Walker AS, Crook DW and the Modernizing Medical Microbiology Informatics Group (MMMIG). Evolutionary history of the global emergence of the Escherichia coli epidemic clone ST131. mBio 2016;7(2):e02162-15."
"Sheppard AE, Stoesser N, Wilson D, Sebra R, Kasarskis A, Anson L, Giess A, Pankhurst L, Vaughan A, Grim CJ, Cox H, Yeh A, the Modernising Medical Microbiology Informatics Group, Sifri CD, Walker AS, Peto TEA, Crook DW, Mathers AJ. Nested Russian doll-like genetic mobility drives rapid dissemination of the carbapenem resistance gene blaKPC. Antimicrob Agents Chemo 2016;60(6):3767-78. doi: 10.1128/AAC.00464-16."
"Seale AC, Koech AC, Sheppard AE, Barsosio HC, Langat LJ, Anyango E, Mwakio S, Mwarumba S, Morpeth SC, Anampiu K, Vaughan A, Giess A, Kambona P, Walusuna L, Mwagudza H, Mwanzui D, Salim M, Kemp B, Jones C, Mturi N, Tsofa B, Mumbo E, Mulewa D, Bandika V,Soita M, Owiti M, Onzere N, Walker AS, Schrag SJ, Kennedy SH, Fegan G, Crook DW, Berkley JA.Streptococcus agalactiae in Kenya: maternal colonisation, stillbirth and neonatal disease. Nat Micro 2016;1(7):16067. doi: 10.1038/nmicrobiol.2016.67."
"De Silva D*, Peters J*, Cole K, Cole MJ, Cresswell F, Dean G, Dave J, Thomas DR, Wilson DJ, Didelot X, Grad YH, Trees D, Bolan G, Hughes G, Crook DW, Peto TEA, Walker AS, Paul J*, EyreDW*. Genomic contact tracing for Neisseria gonorrhoeae. Lancet Inf Dis 2016;16(11):1295-1303. doi: 10.1016/S1473-3099(16)30157-8."
"Fawcett NJ, Jones N, Quan P, Mistry V, Peto TEA, Walker AS. Antibiotic use and clinical outcomes in the acute setting under management by an infectious diseases acute physician versus other clinical teams: a cohort study. BMJ Open 2016;6:e010969 doi:10.1136/bmjopen-2015-010969."
"Price JR, Cole K, Bexley A, Kostiou V, Eyre DW, Wilson DJ, Crook DW, Walker AS, Peto TEA, Llewelyn MJ*, Paul J* and MMM informatics group. Healthcare workers rarely transmit Staphylococcus aureus to patients in ICU. Lancet Inf Dis 2017; 17(2):207-214."
"Dingle KE*, Didelot X*, Quan P*, Eyre DW, Stoesser N, Golubchik T, Harding RM, Wilson DJ, Griffiths D, Vaughan A, Finney JM, Wyllie DH, Oakley SJ, Fawley WN, Freeman J, Morris K, Martin J, Howard P, Gorbach S, Goldstein EJ, Citron DM, Hopkins S, Hope R, Johnson AP, Wilcox MH**, Peto TE**, Walker AS**, Crook DW**. Effects of control interventions on Clostridium difficile infection in England: an observational study. Lancet Inf Dis 2017;17(5):478-479. doi: 10.1016/S1473-3099(17)30185-8."
"Mawer DPC, Eyre DW, Griffiths D, Fawley WN, Martin JSH, Quan P, Peto TEA, Crook DW, Walker AS, Wilcox MH. The contribution of Clostridium difficile colonized patients without disease to hospital-based transmission. Clin Infect Dis 2017;64(9):1163-1170."
"Mathers AJ, Stoesser N, Chai W, Carroll J, Barry K, Cherunvanky A, Sebra R, Kasarskis A, Peto TE, Walker AS, Sifri CD, Crook DW, Sheppard AE. Chromosomal integration of blaKPC in Klebsiella species: elusive but not rare. Antimicro Agents Chemo 2017; 61(3). pii: e01823-16."
"Kizny Gordon AE, Mathers AJ, Cheong EYL, Gottlieb T, Walker AS, Peto TEA, Crook DW, Stoesser N. The hospital water environment as a reservoir for carbapenem-resistant organisms causing hospital-acquired infections: a systematic review of the literature. Clin Infect Dis 2017; 64(10):1435-1444."
"Orlek A, Stoesser N, Anjum MF, Doumith M, Ellington M, Peto T, Crook D, Woodford N, Walker AS, Phan H*, Sheppard AE*. Plasmid classification in an era of whole-genome sequencing: application in studies of antibiotic resistance epidemiology. Frontiers in microbiology 2017; 8:182."
"Young BC, Votintseva AA, Foster D, Godwin H, Mbuvi E, Miller RR, Anson LW, Walker AS, Peto TEA, Crook DW, Knox K. Multi-site and nasal swabbing for carriage of Staphylococcus aureus: what does a single nose swab predict? J Hosp Inf 2017; 96(3):232-237."
"Walker AS*, Mason A*, Quan TP, Fawcett N, Watkinson P, Llewelyn M, Stoesser N, Finney J, Davies J, Wyllie DH, Crook DW, Peto TEA. Mortality risks associated with emergency admissions during weekends and public holidays: an analysis of electronic health records. Lancet 2017;390(10089);62-72."
"Eyre DW, De Silva D, Cole K, Peters J, Cole MJ, Grad YH, Demczuk W, Martin I, Mulvey M, Crook D, Walker AS, Peto TEA, Paul J. WGS to predict antibiotic MICs for Neisseria gonorrhoeae. J Antimicrob Chemo 2017; 72(7):1937-1947."
"Votintseva AA*, Bradley P*, Pankhurst L*, del Ojo Elias C, Loose M, Nilgiriwala K, Chatterjee A, Smith EG, Sanderson N, Walker TM, Morgan MR, Wyllie DH, Walker AS, Peto TEA, Crook DW**, Iqbal Z**. Same-day diagnostic and surveillance data for tuberculosis via whole genome sequencing of direct respiratory samples. J Clin Micro 2017; 55(5):1285-1298."
"Orlek A, Phan H, Sheppard AE, Doumith M, Ellington M, Peto T, Crook D, Walker AS, Woodford N*, Anjum MF*, Stoesser N*. Ordering the mob: insights into replicon and MOB typing schemes from analysis of a curated dataset of publicly available plasmids. Plasmid 2017; 91:42-52."
"Donker T, Henderson K, Hopkins K, Dodgson A, Thomas S, Crook D, Peto T*, Johnson A*, Woodford N*, Walker AS*, Robotham J*. The relative importance of large problems far away vs. small problems closer to home: insights into limiting the spread of antimicrobial resistance in England. BMC Medicine 2017; 15(1):86."
"Eyre DW, Fawley WN, Rajgopal A, Settle C, Mortimer K, Goldenberg S, Dawson S, Crook DW, Peto TEA, Walker AS, Wilcox MH. Comparison of control of Clostridium difficile infection in six English hospitals using whole-genome sequencing. Clin Infect Dis 2017; 65(3):433-441."
"Gordon NC, Pichon B, Golubchik T, Paul J, Blanc DS, Cole K, Collins J, Cortes N, Cubbon M, Gould FK, Jenks PJ, Llewelyn M, Nash JQ, Orendi J, Paranthaman K,   Price J, Senn L, Thomas L, Wyllie S, Crook DW, Peto TEA, Walker AS*, Kearns AM*. Whole genome sequencing reveals the contribution of long-term carriers in Staphylococcus aureus outbreak investigation. J Clin Micro 2017; 55(7):2188-2197."
"Orlek A, Phan H, Sheppard AE, Doumith M, Ellington M, Peto TEA, Crook DW, Walker AS, Woodford N, Anjum MF, Stoesser N. A curated dataset of complete Enterobacteriaceae plasmids compiled from the NCBI nucleotide database. Data in Brief 2017; 12:423-426."
"Stoesser N, Sheppard AE, Peirano G, Anson LW, Pankhurst L, Sebra R, Phan HTT, Kasarskis A, Mathers AJ, Peto TEA, Bradford P, Motyl MR, Walker AS, Crook DW, Pitout JD, and the Modernising Medical Microbiology Informatics Group. Genomic epidemiology of global Klebsiella pneumoniae carbapenemase (KPC)-producing Escherichia coli. Scientific Reports 2017; 7(1):5917."
"Donker T, Smieszek T, Walker AS, Robotham J. Measuring distance through dense weighted networks: the case of hospital-associated pathogens. Plos Comp Biol 2017; 13(8):e1005622."
"Martin J*, Phan H*, Findlay J, Stoesser N, Pankhurst L, Navickaite I, De Maio N, Eyre DW, Orsi N, Kirby A, Young N, Woodford N, Peto TEA, Walker AS, Crook DW, Wilcox MH. Covert dissemination of carbapenemase-producing Klebsiella pneumoniae (KPC) in a successfully controlled outbreak: long and short-read whole genome sequencing demonstrate multiple genetic modes of transmission. J Antimicrob Chemo 2017;72(11):3025-3034."
"Llewelyn M, Fitzpatrick J, Darwin E, Tonkin-Crine S, Gorton C, Paul J, Peto T, Yardley L, Hopkins S, Walker AS. The antibiotic course has had its day. BMJ 2017;358:j3418."
"Stoesser N*, Eyre DW*, Quan PT, Godwin H, Pill G, Mbuvi E, Vaughan A, Griffiths D, Martin J, Fawley W, Dingle KE, Oakley S, Wanelik K, Finney JM, Kachrimanidou M, Moore CE, Gorbach S, Riley TV, Crook DW, Peto TE, Wilcox MH, Walker AS. Epidemiology of Clostridium difficile in infants in Oxfordshire, UK: risk factors for colonization and carriage, and genetic overlap with regional C. difficile infection strains. PlosONE 2017;12(8):e0182307."
"Young BC, Wu C-H, Gordon NC, Cole K, Price JR, Liua E, Sheppard A, Perera S, Charlesworth J, Golubchik T, Iqbal Z, Bowden R, Massey RC, Paul J, Crook DW, Peto TEA, Walker AS, Llewelyn MJ, Wyllie DH, Wilson DJ. Severe infections emerge from commensal bacteria by adaptive evolution. eLife 2017; 6:e30637."
"Zhong L-L*, Phan HTT*, Doi Y, Zeng K-J, Vihta KD, Sheppard AE, Huang X, Li H-Y, Zhang X-F, Patil S, Zhang Y-F, Shen C, Crook DW, Peto TEA, Walker AS, Xing Y, Chen Q-Y, Lin J-L, Feng L-Q, Stoesser N†, Tian G-B. High rates of human fecal carriage of mcr-1-positive multidrug resistant Enterobacteriaceae emerge in China in association with successful plasmid families. Clin Infect Dis 2018; 10;66(5):676-685."
"Fowler PW, Cole K, Gordon NC, Kearns AM, Llewelyn MJ, Peto TEA, Crook DW, Walker AS. Robust prediction of resistance to trimethoprim in Staphylococcus aureus. Chem Cell Biol 2018;25(3):339-349.e4."
"Phan HTT*, Stoesser N*, Maciuca IE, Toma F, Szekely E, Flonta M, Hubbard ATM, Pankhurst L, Do T, Peto TEA, Walker AS, Crook DW, Timofte D. Illumina short-read and MinION long-read whole genome sequencing to characterise the molecular epidemiology of an NDM-1-Serratia marcescens outbreak in Romania. J Antimicrob Chemo 2018;73(3)2018:672–679."
"Quan TP, Bawa Z, Foster D, Walker T, del Ojo Elias C, Rathod P, MMM Informatics, Iqbal Z, Bradley P, Finney J, Mowbray J, Walker AS, Crook D, Wyllie DH, Peto TEA, Smith EG. Evaluation of whole genome sequencing for Mycobacterial species identification and drug susceptibility testing in a clinical setting: a large-scale prospective assessment of performance against line-probe assays and phenotyping. J Clin Micro 2018; 56(2):e01480-17."
